Time (sec), Commanded Roll (deg), Reported Roll (deg), Commanded Altitude MSL (m), Reported Altitude MSL (m), Latitude (deg), Longitude (deg)
3143.457,0.0,0.0,0.0,0.0,0.0,0.0
3143.487,0.0,0.0,0.0,0.0,0.0,0.0
3143.512,0.0,0.0,0.0,0.0,0.0,0.0
3143.541,0.0,0.0,0.0,0.0,0.0,0.0
3143.569,0.0,0.0,0.0,0.0,0.0,0.0
3143.594,0.0,0.0,0.0,0.0,0.0,0.0
3143.62,0.0,0.0,0.0,0.0,0.0,0.0
3143.646,0.0,0.0,0.0,0.0,0.0,0.0
3143.672,0.0,0.0,0.0,0.0,0.0,0.0
3143.701,0.0,0.0,0.0,0.0,0.0,0.0
3143.726,0.0,0.0,0.0,0.0,0.0,0.0
3143.751,0.0,0.0,0.0,0.0,0.0,0.0
3143.776,0.0,0.0,0.0,0.0,0.0,0.0
3143.803,0.0,0.0,0.0,0.0,0.0,0.0
3143.831,0.0,0.0,0.0,0.0,0.0,0.0
3143.86,0.0,0.0,0.0,0.0,0.0,0.0
3143.889,0.0,0.0,0.0,0.0,0.0,0.0
3143.916,0.0,0.0,0.0,0.0,0.0,0.0
3143.944,0.0,0.0,0.0,0.0,0.0,0.0
3143.97,0.0,0.0,0.0,0.0,0.0,0.0
3143.996,0.0,0.0,0.0,0.0,0.0,0.0
3144.021,0.0,0.0,0.0,0.0,0.0,0.0
3144.047,0.0,0.0,0.0,0.0,0.0,0.0
3144.072,0.0,0.0,0.0,0.0,0.0,0.0
3144.1,0.0,0.0,0.0,0.0,0.0,0.0
3144.127,0.0,0.0,0.0,0.0,0.0,0.0
3144.152,0.0,0.0,0.0,0.0,0.0,0.0
3144.18,0.0,0.0,0.0,0.0,0.0,0.0
3144.206,0.0,0.0,0.0,0.0,0.0,0.0
3144.233,0.0,0.0,0.0,0.0,0.0,0.0
3144.26,0.0,0.0,0.0,0.0,0.0,0.0
3144.288,0.0,0.0,0.0,0.0,0.0,0.0
3144.316,0.0,0.0,0.0,0.0,0.0,0.0
3144.344,0.0,0.0,0.0,0.0,0.0,0.0
3144.371,0.0,0.0,0.0,0.0,0.0,0.0
3144.399,0.0,0.0,0.0,0.0,0.0,0.0
3144.425,0.0,0.0,0.0,0.0,0.0,0.0
3144.45,0.0,0.0,0.0,0.0,0.0,0.0
3144.477,0.0,0.0,0.0,0.0,0.0,0.0
3144.502,0.0,0.0,0.0,0.0,0.0,0.0
3144.531,0.0,0.0,0.0,0.0,0.0,0.0
3144.556,0.0,0.0,0.0,0.0,0.0,0.0
3144.581,0.0,0.0,0.0,0.0,0.0,0.0
3144.61,0.0,0.0,0.0,0.0,0.0,0.0
3144.637,0.0,0.0,0.0,0.0,0.0,0.0
3144.662,0.0,0.0,0.0,0.0,0.0,0.0
3144.688,0.0,0.0,0.0,0.0,0.0,0.0
3144.718,0.0,0.0,0.0,0.0,0.0,0.0
3144.744,0.0,0.0,0.0,0.0,0.0,0.0
3144.771,0.0,0.0,0.0,0.0,0.0,0.0
3144.799,0.0,0.0,0.0,0.0,0.0,0.0
3144.825,0.0,0.0,0.0,0.0,0.0,0.0
3144.85,0.0,0.0,0.0,0.0,0.0,0.0
3144.877,0.0,0.0,0.0,0.0,0.0,0.0
3144.903,0.0,0.0,0.0,0.0,0.0,0.0
3144.931,0.0,0.0,0.0,0.0,0.0,0.0
3144.956,0.0,0.0,0.0,0.0,0.0,0.0
3144.981,0.0,0.0,0.0,0.0,0.0,0.0
3145.011,0.0,0.0,0.0,0.0,0.0,0.0
3145.038,0.0,0.0,0.0,0.0,0.0,0.0
3145.063,0.0,0.0,0.0,0.0,0.0,0.0
3145.088,0.0,0.0,0.0,0.0,0.0,0.0
3145.116,0.0,0.0,0.0,0.0,0.0,0.0
3145.144,0.0,0.0,0.0,0.0,0.0,0.0
3145.17,0.0,0.0,0.0,0.0,0.0,0.0
3145.199,0.0,0.0,0.0,0.0,0.0,0.0
3145.224,0.0,0.0,0.0,0.0,0.0,0.0
3145.249,0.0,0.0,0.0,0.0,0.0,0.0
3145.274,0.0,0.0,0.0,0.0,0.0,0.0
3145.301,0.0,0.0,0.0,0.0,0.0,0.0
3145.331,0.0,0.0,0.0,0.0,0.0,0.0
3145.361,0.0,0.0,0.0,0.0,0.0,0.0
3145.389,0.0,0.0,0.0,0.0,0.0,0.0
3145.414,0.0,0.0,0.0,0.0,0.0,0.0
3145.441,0.0,0.0,0.0,0.0,0.0,0.0
3145.471,0.0,0.0,0.0,0.0,0.0,0.0
3145.496,0.0,0.0,0.0,0.0,0.0,0.0
3145.521,0.0,0.0,0.0,0.0,0.0,0.0
3145.546,0.0,0.0,0.0,0.0,0.0,0.0
3145.571,0.0,0.0,0.0,0.0,0.0,0.0
3145.601,0.0,0.0,0.0,0.0,0.0,0.0
3145.628,0.0,0.0,0.0,0.0,0.0,0.0
3145.653,0.0,0.0,0.0,0.0,0.0,0.0
3145.681,0.0,0.0,0.0,0.0,0.0,0.0
3145.706,0.0,0.0,0.0,0.0,0.0,0.0
3145.731,0.0,0.0,0.0,0.0,0.0,0.0
3145.757,0.0,0.0,0.0,0.0,0.0,0.0
3145.782,0.0,0.0,0.0,0.0,0.0,0.0
3145.81,0.0,0.0,0.0,0.0,0.0,0.0
3145.837,0.0,0.0,0.0,0.0,0.0,0.0
3145.862,0.0,0.0,0.0,0.0,0.0,0.0
3145.887,0.0,0.0,0.0,0.0,0.0,0.0
3145.912,0.0,0.0,0.0,0.0,0.0,0.0
3145.937,0.0,0.0,0.0,0.0,0.0,0.0
3145.962,0.0,0.0,0.0,0.0,0.0,0.0
3145.988,0.0,0.0,0.0,0.0,0.0,0.0
3146.013,0.0,0.0,0.0,0.0,0.0,0.0
3146.041,0.0,0.0,0.0,0.0,0.0,0.0
3146.067,0.0,0.0,0.0,0.0,0.0,0.0
3146.092,0.0,0.0,0.0,0.0,0.0,0.0
3146.117,0.0,0.0,0.0,0.0,0.0,0.0
3146.142,0.0,0.0,0.0,0.0,0.0,0.0
3146.168,0.0,0.0,0.0,0.0,0.0,0.0
3146.193,0.0,0.0,0.0,0.0,0.0,0.0
3146.221,0.0,0.0,0.0,0.0,0.0,0.0
3146.246,0.0,0.0,0.0,0.0,0.0,0.0
3146.271,0.0,0.0,0.0,0.0,0.0,0.0
3146.296,0.0,0.0,0.0,0.0,0.0,0.0
3146.321,0.0,0.0,0.0,0.0,0.0,0.0
3146.347,0.0,0.0,0.0,0.0,0.0,0.0
3146.372,0.0,0.0,0.0,0.0,0.0,0.0
3146.401,0.0,0.0,0.0,0.0,0.0,0.0
3146.431,0.0,0.0,0.0,0.0,0.0,0.0
3146.461,0.0,0.0,0.0,0.0,0.0,0.0
3146.486,0.0,0.0,0.0,0.0,0.0,0.0
3146.512,0.0,0.0,0.0,0.0,0.0,0.0
3146.537,0.0,0.0,0.0,0.0,0.0,0.0
3146.562,0.0,0.0,0.0,0.0,0.0,0.0
3146.591,0.0,0.0,0.0,0.0,0.0,0.0
3146.619,0.0,0.0,0.0,0.0,0.0,0.0
3146.644,0.0,0.0,0.0,0.0,0.0,0.0
3146.669,0.0,0.0,0.0,0.0,0.0,0.0
3146.695,0.0,0.0,0.0,0.0,0.0,0.0
3146.72,0.0,0.0,0.0,0.0,0.0,0.0
3146.748,0.0,0.0,0.0,0.0,0.0,0.0
3146.777,0.0,0.0,0.0,0.0,0.0,0.0
3146.803,0.0,0.0,0.0,0.0,0.0,0.0
3146.831,0.0,0.0,0.0,0.0,0.0,0.0
3146.858,0.0,0.0,0.0,0.0,0.0,0.0
3146.885,0.0,0.0,0.0,0.0,0.0,0.0
3146.911,0.0,0.0,0.0,0.0,0.0,0.0
3146.941,0.0,0.0,0.0,0.0,0.0,0.0
3146.969,0.0,0.0,0.0,0.0,0.0,0.0
3146.994,0.0,0.0,0.0,0.0,0.0,0.0
3147.02,0.0,0.0,0.0,0.0,0.0,0.0
3147.047,0.0,0.0,0.0,0.0,0.0,0.0
3147.072,0.0,0.0,0.0,0.0,0.0,0.0
3147.101,0.0,0.0,0.0,0.0,0.0,0.0
3147.131,0.0,0.0,0.0,0.0,0.0,0.0
3147.16,0.0,0.0,0.0,0.0,0.0,0.0
3147.186,0.0,0.0,0.0,0.0,0.0,0.0
3147.216,0.0,0.0,0.0,0.0,0.0,0.0
3147.245,0.0,0.0,0.0,0.0,0.0,0.0
3147.272,0.0,0.0,0.0,0.0,0.0,0.0
3147.301,0.0,0.0,0.0,0.0,0.0,0.0
3147.331,0.0,0.0,0.0,0.0,0.0,0.0
3147.361,0.0,0.0,0.0,0.0,0.0,0.0
3147.391,0.0,0.0,0.0,0.0,0.0,0.0
3147.421,0.0,0.0,0.0,0.0,0.0,0.0
3147.447,0.0,0.0,0.0,0.0,0.0,0.0
3147.473,0.0,0.0,0.0,0.0,0.0,0.0
3147.501,0.0,0.0,0.0,0.0,0.0,0.0
3147.531,0.0,0.0,0.0,0.0,0.0,0.0
3147.56,0.0,0.0,0.0,0.0,0.0,0.0
3147.588,0.0,0.0,0.0,0.0,0.0,0.0
3147.613,0.0,0.0,0.0,0.0,0.0,0.0
3147.638,0.0,0.0,0.0,0.0,0.0,0.0
3147.666,0.0,0.0,0.0,0.0,0.0,0.0
3147.691,0.0,0.0,0.0,0.0,0.0,0.0
3147.716,0.0,0.0,0.0,0.0,0.0,0.0
3147.742,0.0,0.0,0.0,0.0,0.0,0.0
3147.771,0.0,0.0,0.0,0.0,0.0,0.0
3147.8,0.0,0.0,0.0,0.0,0.0,0.0
3147.828,0.0,0.0,0.0,0.0,0.0,0.0
3147.856,0.0,0.0,0.0,0.0,0.0,0.0
3147.881,0.0,0.0,0.0,0.0,0.0,0.0
3147.911,0.0,0.0,0.0,0.0,0.0,0.0
3147.941,0.0,0.0,0.0,0.0,0.0,0.0
3147.97,0.0,0.0,0.0,0.0,0.0,0.0
3147.997,0.0,0.0,0.0,0.0,0.0,0.0
3148.022,0.0,0.0,0.0,0.0,0.0,0.0
3148.05,0.0,0.0,0.0,0.0,0.0,0.0
3148.076,0.0,0.0,0.0,0.0,0.0,0.0
3148.101,0.0,0.0,0.0,0.0,0.0,0.0
3148.131,0.0,0.0,0.0,0.0,0.0,0.0
3148.157,0.0,0.0,0.0,0.0,0.0,0.0
3148.182,0.0,0.0,0.0,0.0,0.0,0.0
3148.209,0.0,0.0,0.0,0.0,0.0,0.0
3148.234,0.0,0.0,0.0,0.0,0.0,0.0
3148.262,0.0,0.0,0.0,0.0,0.0,0.0
3148.291,0.0,0.0,0.0,0.0,0.0,0.0
3148.316,0.0,0.0,0.0,0.0,0.0,0.0
3148.341,0.0,0.0,0.0,0.0,0.0,0.0
3148.366,0.0,0.0,0.0,0.0,0.0,0.0
3148.391,0.0,0.0,0.0,0.0,0.0,0.0
3148.421,0.0,0.0,0.0,0.0,0.0,0.0
3148.447,0.0,0.0,0.0,0.0,0.0,0.0
3148.472,0.0,0.0,0.0,0.0,0.0,0.0
3148.499,0.0,0.0,0.0,0.0,0.0,0.0
3148.527,0.0,0.0,0.0,0.0,0.0,0.0
3148.553,0.0,0.0,0.0,0.0,0.0,0.0
3148.581,0.0,0.0,0.0,0.0,0.0,0.0
3148.609,0.0,0.0,0.0,0.0,0.0,0.0
3148.635,0.0,0.0,0.0,0.0,0.0,0.0
3148.661,0.0,0.0,0.0,0.0,0.0,0.0
3148.686,0.0,0.0,0.0,0.0,0.0,0.0
3148.714,0.0,0.0,0.0,0.0,0.0,0.0
3148.74,0.0,0.0,0.0,0.0,0.0,0.0
3148.766,0.0,0.0,0.0,0.0,0.0,0.0
3148.792,0.0,0.0,0.0,0.0,0.0,0.0
3148.82,0.0,0.0,0.0,0.0,0.0,0.0
3148.847,0.0,0.0,0.0,0.0,0.0,0.0
3148.874,0.0,0.0,0.0,0.0,0.0,0.0
3148.902,0.0,0.0,0.0,0.0,0.0,0.0
3148.927,0.0,0.0,0.0,0.0,0.0,0.0
3148.952,0.0,0.0,0.0,0.0,0.0,0.0
3148.978,0.0,0.0,0.0,0.0,0.0,0.0
3149.003,0.0,0.0,0.0,0.0,0.0,0.0
3149.031,0.0,0.0,0.0,0.0,0.0,0.0
3149.056,0.0,0.0,0.0,0.0,0.0,0.0
3149.081,0.0,0.0,0.0,0.0,0.0,0.0
3149.106,0.0,0.0,0.0,0.0,0.0,0.0
3149.132,0.0,0.0,0.0,0.0,0.0,0.0
3149.161,0.0,0.0,0.0,0.0,0.0,0.0
3149.189,0.0,0.0,0.0,0.0,0.0,0.0
3149.219,0.0,0.0,0.0,0.0,0.0,0.0
3149.244,0.0,0.0,0.0,0.0,0.0,0.0
3149.273,0.0,0.0,0.0,0.0,0.0,0.0
3149.302,0.0,0.0,0.0,0.0,0.0,0.0
3149.327,0.0,0.0,0.0,0.0,0.0,0.0
3149.353,0.0,0.0,0.0,0.0,0.0,0.0
3149.378,0.0,0.0,0.0,0.0,0.0,0.0
3149.405,0.0,0.0,0.0,0.0,0.0,0.0
3149.431,0.0,0.0,0.0,0.0,0.0,0.0
3149.456,0.0,0.0,0.0,0.0,0.0,0.0
3149.481,0.0,0.0,0.0,0.0,0.0,0.0
3149.506,0.0,0.0,0.0,0.0,0.0,0.0
3149.531,0.0,0.0,0.0,0.0,0.0,0.0
3149.557,0.0,0.0,0.0,0.0,0.0,0.0
3149.583,0.0,0.0,0.0,0.0,0.0,0.0
3149.608,0.0,0.0,0.0,0.0,0.0,0.0
3149.634,0.0,0.0,0.0,0.0,0.0,0.0
3149.66,0.0,0.0,0.0,0.0,0.0,0.0
3149.688,0.0,0.0,0.0,0.0,0.0,0.0
3149.713,0.0,0.0,0.0,0.0,0.0,0.0
3149.739,0.0,0.0,0.0,0.0,0.0,0.0
3149.764,0.0,0.0,0.0,0.0,0.0,0.0
3149.793,0.0,0.0,0.0,0.0,0.0,0.0
3149.819,0.0,0.0,0.0,0.0,0.0,0.0
3149.844,0.0,0.0,0.0,0.0,0.0,0.0
3149.87,0.0,0.0,0.0,0.0,0.0,0.0
3149.895,0.0,0.0,0.0,0.0,0.0,0.0
3149.921,0.0,0.0,0.0,0.0,0.0,0.0
3149.946,0.0,0.0,0.0,0.0,0.0,0.0
3149.971,0.0,0.0,0.0,0.0,0.0,0.0
3149.996,0.0,0.0,0.0,0.0,0.0,0.0
3150.022,0.0,0.0,0.0,0.0,0.0,0.0
3150.051,0.0,0.0,0.0,0.0,0.0,0.0
3150.076,0.0,0.0,0.0,0.0,0.0,0.0
3150.101,0.0,0.0,0.0,0.0,0.0,0.0
3150.126,0.0,0.0,0.0,0.0,0.0,0.0
3150.151,0.0,0.0,0.0,0.0,0.0,0.0
3150.179,0.0,0.0,0.0,0.0,0.0,0.0
3150.204,0.0,0.0,0.0,0.0,0.0,0.0
3150.229,0.0,0.0,0.0,0.0,0.0,0.0
3150.255,0.0,0.0,0.0,0.0,0.0,0.0
3150.28,0.0,0.0,0.0,0.0,0.0,0.0
3150.306,0.0,0.0,0.0,0.0,0.0,0.0
3150.332,0.0,0.0,0.0,0.0,0.0,0.0
3150.361,0.0,0.0,0.0,0.0,0.0,0.0
3150.391,0.0,0.0,0.0,0.0,0.0,0.0
3150.421,0.0,0.0,0.0,0.0,0.0,0.0
3150.446,0.0,0.0,0.0,0.0,0.0,0.0
3150.471,0.0,0.0,0.0,0.0,0.0,0.0
3150.496,0.0,0.0,0.0,0.0,0.0,0.0
3150.526,0.0,0.0,0.0,0.0,0.0,0.0
3150.551,0.0,0.0,0.0,0.0,0.0,0.0
3150.577,0.0,0.0,0.0,0.0,0.0,0.0
3150.603,0.0,0.0,0.0,0.0,0.0,0.0
3150.628,0.0,0.0,0.0,0.0,0.0,0.0
3150.653,0.0,0.0,0.0,0.0,0.0,0.0
3150.683,0.0,0.0,0.0,0.0,0.0,0.0
3150.708,0.0,0.0,0.0,0.0,0.0,0.0
3150.734,0.0,0.0,0.0,0.0,0.0,0.0
3150.759,0.0,0.0,0.0,0.0,0.0,0.0
3150.784,0.0,0.0,0.0,0.0,0.0,0.0
3150.811,0.0,0.0,0.0,0.0,0.0,0.0
3150.836,0.0,0.0,0.0,0.0,0.0,0.0
3150.863,0.0,0.0,0.0,0.0,0.0,0.0
3150.892,0.0,0.0,0.0,0.0,0.0,0.0
3150.921,0.0,0.0,0.0,0.0,0.0,0.0
3150.947,0.0,0.0,0.0,0.0,0.0,0.0
3150.976,0.0,0.0,0.0,0.0,0.0,0.0
3151.002,0.0,0.0,0.0,0.0,0.0,0.0
3151.032,0.0,0.0,0.0,0.0,0.0,0.0
3151.061,0.0,0.0,0.0,0.0,0.0,0.0
3151.086,0.0,0.0,0.0,0.0,0.0,0.0
3151.111,0.0,0.0,0.0,0.0,0.0,0.0
3151.141,0.0,0.0,0.0,0.0,0.0,0.0
3151.169,0.0,0.0,0.0,0.0,0.0,0.0
3151.195,0.0,0.0,0.0,0.0,0.0,0.0
3151.221,0.0,0.0,0.0,0.0,0.0,0.0
3151.246,0.0,0.0,0.0,0.0,0.0,0.0
3151.271,0.0,0.0,0.0,0.0,0.0,0.0
3151.297,0.0,0.0,0.0,0.0,0.0,0.0
3151.323,0.0,0.0,0.0,0.0,0.0,0.0
3151.351,0.0,0.0,0.0,0.0,0.0,0.0
3151.377,0.0,0.0,0.0,0.0,0.0,0.0
3151.405,0.0,0.0,0.0,0.0,0.0,0.0
3151.432,0.0,0.0,0.0,0.0,0.0,0.0
3151.461,0.0,0.0,0.0,0.0,0.0,0.0
3151.486,0.0,0.0,0.0,0.0,0.0,0.0
3151.511,0.0,0.0,0.0,0.0,0.0,0.0
3151.541,0.0,0.0,0.0,0.0,0.0,0.0
3151.566,0.0,0.0,0.0,0.0,0.0,0.0
3151.591,0.0,0.0,0.0,0.0,0.0,0.0
3151.616,0.0,0.0,0.0,0.0,0.0,0.0
3151.642,0.0,0.0,0.0,0.0,0.0,0.0
3151.667,0.0,0.0,0.0,0.0,0.0,0.0
3151.692,0.0,0.0,0.0,0.0,0.0,0.0
3151.717,0.0,0.0,0.0,0.0,0.0,0.0
3151.746,0.0,0.0,0.0,0.0,0.0,0.0
3151.771,0.0,0.0,0.0,0.0,0.0,0.0
3151.797,0.0,0.0,0.0,0.0,0.0,0.0
3151.822,0.0,0.0,0.0,0.0,0.0,0.0
3151.847,0.0,0.0,0.0,0.0,0.0,0.0
3151.873,0.0,0.0,0.0,0.0,0.0,0.0
3151.901,0.0,0.0,0.0,0.0,0.0,0.0
3151.927,0.0,0.0,0.0,0.0,0.0,0.0
3151.952,0.0,0.0,0.0,0.0,0.0,0.0
3151.982,0.0,0.0,0.0,0.0,0.0,0.0
3152.011,0.0,0.0,0.0,0.0,0.0,0.0
3152.04,0.0,0.0,0.0,0.0,0.0,0.0
3152.069,0.0,0.0,0.0,0.0,0.0,0.0
3152.099,0.0,0.0,0.0,0.0,0.0,0.0
3152.125,0.0,0.0,0.0,0.0,0.0,0.0
3152.151,0.0,0.0,0.0,0.0,0.0,0.0
3152.177,0.0,0.0,0.0,0.0,0.0,0.0
3152.205,0.0,0.0,0.0,0.0,0.0,0.0
3152.231,0.0,0.0,0.0,0.0,0.0,0.0
3152.256,0.0,0.0,0.0,0.0,0.0,0.0
3152.282,0.0,0.0,0.0,0.0,0.0,0.0
3152.311,0.0,0.0,0.0,0.0,0.0,0.0
3152.337,0.0,0.0,0.0,0.0,0.0,0.0
3152.362,0.0,0.0,0.0,0.0,0.0,0.0
3152.391,0.0,0.0,0.0,0.0,0.0,0.0
3152.416,0.0,0.0,0.0,0.0,0.0,0.0
3152.443,0.0,0.0,0.0,0.0,0.0,0.0
3152.469,0.0,0.0,0.0,0.0,0.0,0.0
3152.494,0.0,0.0,0.0,0.0,0.0,0.0
3152.521,0.0,0.0,0.0,0.0,0.0,0.0
3152.546,0.0,0.0,0.0,0.0,0.0,0.0
3152.571,0.0,0.0,0.0,0.0,0.0,0.0
3152.598,0.0,0.0,0.0,0.0,0.0,0.0
3152.623,0.0,0.0,0.0,0.0,0.0,0.0
3152.651,0.0,0.0,0.0,0.0,0.0,0.0
3152.677,0.0,0.0,0.0,0.0,0.0,0.0
3152.704,0.0,0.0,0.0,0.0,0.0,0.0
3152.729,0.0,0.0,0.0,0.0,0.0,0.0
3152.755,0.0,0.0,0.0,0.0,0.0,0.0
3152.782,0.0,0.0,0.0,0.0,0.0,0.0
3152.811,0.0,0.0,0.0,0.0,0.0,0.0
3152.841,0.0,0.0,0.0,0.0,0.0,0.0
3152.87,0.0,0.0,0.0,0.0,0.0,0.0
3152.897,0.0,0.0,0.0,0.0,0.0,0.0
3152.925,0.0,0.0,0.0,0.0,0.0,0.0
3152.951,0.0,0.0,0.0,0.0,0.0,0.0
3152.977,0.0,0.0,0.0,0.0,0.0,0.0
3153.003,0.0,0.0,0.0,0.0,0.0,0.0
3153.032,0.0,0.0,0.0,0.0,0.0,0.0
3153.061,0.0,0.0,0.0,0.0,0.0,0.0
3153.087,0.0,0.0,0.0,0.0,0.0,0.0
3153.117,0.0,0.0,0.0,0.0,0.0,0.0
3153.147,0.0,0.0,0.0,0.0,0.0,0.0
3153.172,0.0,0.0,0.0,0.0,0.0,0.0
3153.199,0.0,0.0,0.0,0.0,0.0,0.0
3153.226,0.0,0.0,0.0,0.0,0.0,0.0
3153.252,0.0,0.0,0.0,0.0,0.0,0.0
3153.277,0.0,0.0,0.0,0.0,0.0,0.0
3153.306,0.0,0.0,0.0,0.0,0.0,0.0
3153.331,0.0,0.0,0.0,0.0,0.0,0.0
3153.356,0.0,0.0,0.0,0.0,0.0,0.0
3153.381,0.0,0.0,0.0,0.0,0.0,0.0
3153.407,0.0,0.0,0.0,0.0,0.0,0.0
3153.432,0.0,0.0,0.0,0.0,0.0,0.0
3153.46,0.0,0.0,0.0,0.0,0.0,0.0
3153.486,0.0,0.0,0.0,0.0,0.0,0.0
3153.516,0.0,0.0,0.0,0.0,0.0,0.0
3153.541,0.0,0.0,0.0,0.0,0.0,0.0
3153.57,0.0,0.0,0.0,0.0,0.0,0.0
3153.599,0.0,0.0,0.0,0.0,0.0,0.0
3153.625,0.0,0.0,0.0,0.0,0.0,0.0
3153.651,0.0,0.0,0.0,0.0,0.0,0.0
3153.681,0.0,0.0,0.0,0.0,0.0,0.0
3153.708,0.0,0.0,0.0,0.0,0.0,0.0
3153.733,0.0,0.0,0.0,0.0,0.0,0.0
3153.759,0.0,0.0,0.0,0.0,0.0,0.0
3153.787,0.0,0.0,0.0,0.0,0.0,0.0
3153.816,0.0,0.0,0.0,0.0,0.0,0.0
3153.841,0.0,0.0,0.0,0.0,0.0,0.0
3153.87,0.0,0.0,0.0,0.0,0.0,0.0
3153.899,0.0,0.0,0.0,0.0,0.0,0.0
3153.927,0.0,0.0,0.0,0.0,0.0,0.0
3153.952,0.0,0.0,0.0,0.0,0.0,0.0
3153.982,0.0,0.0,0.0,0.0,0.0,0.0
3154.011,0.0,0.0,0.0,0.0,0.0,0.0
3154.037,0.0,0.0,0.0,0.0,0.0,0.0
3154.065,0.0,0.0,0.0,0.0,0.0,0.0
3154.092,0.0,0.0,0.0,0.0,0.0,0.0
3154.12,0.0,0.0,0.0,0.0,0.0,0.0
3154.147,0.0,0.0,0.0,0.0,0.0,0.0
3154.172,0.0,0.0,0.0,0.0,0.0,0.0
3154.199,0.0,0.0,0.0,0.0,0.0,0.0
3154.227,0.0,0.0,0.0,0.0,0.0,0.0
3154.257,0.0,0.0,0.0,0.0,0.0,0.0
3154.283,0.0,0.0,0.0,0.0,0.0,0.0
3154.311,0.0,0.0,0.0,0.0,0.0,0.0
3154.341,0.0,0.0,0.0,0.0,0.0,0.0
3154.37,0.0,0.0,0.0,0.0,0.0,0.0
3154.399,0.0,0.0,0.0,0.0,0.0,0.0
3154.425,0.0,0.0,0.0,0.0,0.0,0.0
3154.453,0.0,0.0,0.0,0.0,0.0,0.0
3154.482,0.0,0.0,0.0,0.0,0.0,0.0
3154.51,0.0,0.0,0.0,0.0,0.0,0.0
3154.537,0.0,0.0,0.0,0.0,0.0,0.0
3154.562,0.0,0.0,0.0,0.0,0.0,0.0
3154.591,0.0,0.0,0.0,0.0,0.0,0.0
3154.621,0.0,0.0,0.0,0.0,0.0,0.0
3154.647,0.0,0.0,0.0,0.0,0.0,0.0
3154.677,0.0,0.0,0.0,0.0,0.0,0.0
3154.702,0.0,0.0,0.0,0.0,0.0,0.0
3154.727,0.0,0.0,0.0,0.0,0.0,0.0
3154.752,0.0,0.0,0.0,0.0,0.0,0.0
3154.781,0.0,0.0,0.0,0.0,0.0,0.0
3154.807,0.0,0.0,0.0,0.0,0.0,0.0
3154.833,0.0,0.0,0.0,0.0,0.0,0.0
3154.86,0.0,0.0,0.0,0.0,0.0,0.0
3154.885,0.0,0.0,0.0,0.0,0.0,0.0
3154.91,0.0,0.0,0.0,0.0,0.0,0.0
3154.938,0.0,0.0,0.0,0.0,0.0,0.0
3154.966,0.0,0.0,0.0,0.0,0.0,0.0
3154.991,0.0,0.0,0.0,0.0,0.0,0.0
3155.02,0.0,0.0,0.0,0.0,0.0,0.0
3155.047,0.0,0.0,0.0,0.0,0.0,0.0
3155.075,0.0,0.0,0.0,0.0,0.0,0.0
3155.1,0.0,0.0,0.0,0.0,0.0,0.0
3155.127,0.0,0.0,0.0,0.0,0.0,0.0
3155.153,0.0,0.0,0.0,0.0,0.0,0.0
3155.182,0.0,0.0,0.0,0.0,0.0,0.0
3155.211,0.0,0.0,0.0,0.0,0.0,0.0
3155.237,0.0,0.0,0.0,0.0,0.0,0.0
3155.262,0.0,0.0,0.0,0.0,0.0,0.0
3155.289,0.0,0.0,0.0,0.0,0.0,0.0
3155.315,0.0,0.0,0.0,0.0,0.0,0.0
3155.342,0.0,0.0,0.0,0.0,0.0,0.0
3155.371,0.0,0.0,0.0,0.0,0.0,0.0
3155.399,0.0,0.0,0.0,0.0,0.0,0.0
3155.427,0.0,0.0,0.0,0.0,0.0,0.0
3155.452,0.0,0.0,0.0,0.0,0.0,0.0
3155.478,0.0,0.0,0.0,0.0,0.0,0.0
3155.504,0.0,0.0,0.0,0.0,0.0,0.0
3155.532,0.0,0.0,0.0,0.0,0.0,0.0
3155.56,0.0,0.0,0.0,0.0,0.0,0.0
3155.588,0.0,0.0,0.0,0.0,0.0,0.0
3155.616,0.0,0.0,0.0,0.0,0.0,0.0
3155.644,0.0,0.0,0.0,0.0,0.0,0.0
3155.67,0.0,0.0,0.0,0.0,0.0,0.0
3155.695,0.0,0.0,0.0,0.0,0.0,0.0
3155.721,0.0,0.0,0.0,0.0,0.0,0.0
3155.751,0.0,0.0,0.0,0.0,0.0,0.0
3155.776,0.0,0.0,0.0,0.0,0.0,0.0
3155.803,0.0,0.0,0.0,0.0,0.0,0.0
3155.831,0.0,0.0,0.0,0.0,0.0,0.0
3155.858,0.0,0.0,0.0,0.0,0.0,0.0
3155.885,0.0,0.0,0.0,0.0,0.0,0.0
3155.912,0.0,0.0,0.0,0.0,0.0,0.0
3155.937,0.0,0.0,0.0,0.0,0.0,0.0
3155.962,0.0,0.0,0.0,0.0,0.0,0.0
3155.991,0.0,0.0,0.0,0.0,0.0,0.0
3156.02,0.0,0.0,0.0,0.0,0.0,0.0
3156.047,0.0,0.0,0.0,0.0,0.0,0.0
3156.072,0.0,0.0,0.0,0.0,0.0,0.0
3156.102,0.0,0.0,0.0,0.0,0.0,0.0
3156.132,0.0,0.0,0.0,0.0,0.0,0.0
3156.162,0.0,0.0,0.0,0.0,0.0,0.0
3156.192,0.0,0.0,0.0,0.0,0.0,0.0
3156.22,0.0,0.0,0.0,0.0,0.0,0.0
3156.247,0.0,0.0,0.0,0.0,0.0,0.0
3156.272,0.0,0.0,0.0,0.0,0.0,0.0
3156.299,0.0,0.0,0.0,0.0,0.0,0.0
